VLC | preliminares.tex:134 | \noindent El presente trabajo de integración curricular describe y evalúa la simulación de Comunicación por Luz Visible (VLC, Visible Light Communication) de un enlace vehículo a infraestructura V2I (Vehicle-to-Infrastructure) en entornos urbanos basados en la capa física del estándar IEEE 802.11bb. Se detalla la implementación modular en Python de la cadena completa de procesamiento de señal del transmisor y receptor DCO-OFDM (Direct Current Biased Optical Orthogonal Frequency Division Multiplexing). Esta cadena incluye codificación convolucional FEC (Forward Error Correction), entrelazado de bloques, mapeo de símbolos en constelaciones Gray desde BPSK (Binary Phase Shift Keying) hasta 1024-QAM (Quadrature Amplitude Modulation), simetría hermitiana para generación de señales reales mediante IFFT (Inverse Fast Fourier Transform), inserción de prefijo cíclico, ventaneado de coseno alzado, modulación de frecuencia intermedia a 20 MHz para evitar ruidos ambientales a baja frecuencia, polarización DC (Direct Current) adaptativa y el modelado del recorte por no linealidad del LED (Light Emitting Diode). El canal de propagación se modela de forma determinista para escenarios de LOS (Line-of-Sight) bajo la atenuación de Beer-Lambert por factores climáticos de lluvia y neblina, el ruido térmico y el ruido generado por la luz solar de fondo. Las validaciones estadísticas mediante simulación de Monte Carlo con 1,000,000 de iteraciones demuestran la robustez de la arquitectura en términos de BER (Bit Error Rate) y tasa de datos efectiva (Throughput) para todos los MCS (Modulation and Coding Scheme), confirmando la viabilidad de las comunicaciones por luz (LC, Light Communications) de alta velocidad para semáforos inteligentes en entornos urbanos dinámicos.
V2P | cap1.tex:39 | La comunicación V2X cuenta con distintos modos de intercambio de información en función de los actores involucrados como: Comunicación Vehículo a Vehículo (V2V, \textit{Vehicle-to-Vehicle}) para la seguridad cooperativa entre automóviles; Comunicación Vehículo a Infraestructura (V2I, \textit{Vehicle-to-Infrastructure}) para la interacción con elementos viales; Comunicación Vehículo a Peatón (V2P, \textit{Vehicle-to-Pedestrian}) orientada a la protección de usuarios vulnerables; y Comunicación Vehículo a Red (V2N, \textit{Vehicle-to-Network}) para la conexión con servicios en la nube. En conjunto de actores crea un sistema integral para los ITS porque habilitan el intercambio de datos en tiempo real \cite{feukeu2023enhancing}.
V2N | cap1.tex:39 | La comunicación V2X cuenta con distintos modos de intercambio de información en función de los actores involucrados como: Comunicación Vehículo a Vehículo (V2V, \textit{Vehicle-to-Vehicle}) para la seguridad cooperativa entre automóviles; Comunicación Vehículo a Infraestructura (V2I, \textit{Vehicle-to-Infrastructure}) para la interacción con elementos viales; Comunicación Vehículo a Peatón (V2P, \textit{Vehicle-to-Pedestrian}) orientada a la protección de usuarios vulnerables; y Comunicación Vehículo a Red (V2N, \textit{Vehicle-to-Network}) para la conexión con servicios en la nube. En conjunto de actores crea un sistema integral para los ITS porque habilitan el intercambio de datos en tiempo real \cite{feukeu2023enhancing}.
VLC | cap1.tex:44 | \caption{Arquitectura jerárquica y funcional de un sistema de comunicación V2I basado en VLC.}
V2I | cap1.tex:44 | \caption{Arquitectura jerárquica y funcional de un sistema de comunicación V2I basado en VLC.}
V2I | cap1.tex:48 | La arquitectura jerárquica del sistema V2I se compone de cuatro niveles funcionales estructurados de forma secuencial, tal como se ilustra en la Fig. \ref{fig:arquitectura_v2i}. En el extremo móvil (Nivel 1) se encuentra la Unidad a Bordo (OBU, \textit{On-Board Unit}), encargada de la adquisición de telemetría vehicular mediante los sistemas de diagnóstico internos del automóvil \cite{ieee1609architecture}. Esta interactúa directamente con la Unidad en la Vía (RSU, \textit{Roadside Unit}) ubicada en el Nivel 2, la cual, en entornos de comunicación óptica inalámbrica, adapta las luminarias y la infraestructura vial preexistente en puntos de acceso de datos de alta velocidad \cite{uysal2015vlc}. A su vez, las RSU se interconectan mediante una red de transporte (\textit{backhaul}) en el Nivel 3, encargada de canalizar el flujo de información agregado hacia el Centro de Gestión de Tráfico (TMC, \textit{Traffic Management Center}) o servidores en la nube ubicados en el Nivel 4; en este último nivel jerárquico se ejecutan los algoritmos de procesamiento centralizado y análisis masivo de datos para la optimización del tráfico y la gestión automatizada de la seguridad vial \cite{arena2019overview}.
OBU | cap1.tex:48 | La arquitectura jerárquica del sistema V2I se compone de cuatro niveles funcionales estructurados de forma secuencial, tal como se ilustra en la Fig. \ref{fig:arquitectura_v2i}. En el extremo móvil (Nivel 1) se encuentra la Unidad a Bordo (OBU, \textit{On-Board Unit}), encargada de la adquisición de telemetría vehicular mediante los sistemas de diagnóstico internos del automóvil \cite{ieee1609architecture}. Esta interactúa directamente con la Unidad en la Vía (RSU, \textit{Roadside Unit}) ubicada en el Nivel 2, la cual, en entornos de comunicación óptica inalámbrica, adapta las luminarias y la infraestructura vial preexistente en puntos de acceso de datos de alta velocidad \cite{uysal2015vlc}. A su vez, las RSU se interconectan mediante una red de transporte (\textit{backhaul}) en el Nivel 3, encargada de canalizar el flujo de información agregado hacia el Centro de Gestión de Tráfico (TMC, \textit{Traffic Management Center}) o servidores en la nube ubicados en el Nivel 4; en este último nivel jerárquico se ejecutan los algoritmos de procesamiento centralizado y análisis masivo de datos para la optimización del tráfico y la gestión automatizada de la seguridad vial \cite{arena2019overview}.
RSU | cap1.tex:48 | La arquitectura jerárquica del sistema V2I se compone de cuatro niveles funcionales estructurados de forma secuencial, tal como se ilustra en la Fig. \ref{fig:arquitectura_v2i}. En el extremo móvil (Nivel 1) se encuentra la Unidad a Bordo (OBU, \textit{On-Board Unit}), encargada de la adquisición de telemetría vehicular mediante los sistemas de diagnóstico internos del automóvil \cite{ieee1609architecture}. Esta interactúa directamente con la Unidad en la Vía (RSU, \textit{Roadside Unit}) ubicada en el Nivel 2, la cual, en entornos de comunicación óptica inalámbrica, adapta las luminarias y la infraestructura vial preexistente en puntos de acceso de datos de alta velocidad \cite{uysal2015vlc}. A su vez, las RSU se interconectan mediante una red de transporte (\textit{backhaul}) en el Nivel 3, encargada de canalizar el flujo de información agregado hacia el Centro de Gestión de Tráfico (TMC, \textit{Traffic Management Center}) o servidores en la nube ubicados en el Nivel 4; en este último nivel jerárquico se ejecutan los algoritmos de procesamiento centralizado y análisis masivo de datos para la optimización del tráfico y la gestión automatizada de la seguridad vial \cite{arena2019overview}.
TMC | cap1.tex:48 | La arquitectura jerárquica del sistema V2I se compone de cuatro niveles funcionales estructurados de forma secuencial, tal como se ilustra en la Fig. \ref{fig:arquitectura_v2i}. En el extremo móvil (Nivel 1) se encuentra la Unidad a Bordo (OBU, \textit{On-Board Unit}), encargada de la adquisición de telemetría vehicular mediante los sistemas de diagnóstico internos del automóvil \cite{ieee1609architecture}. Esta interactúa directamente con la Unidad en la Vía (RSU, \textit{Roadside Unit}) ubicada en el Nivel 2, la cual, en entornos de comunicación óptica inalámbrica, adapta las luminarias y la infraestructura vial preexistente en puntos de acceso de datos de alta velocidad \cite{uysal2015vlc}. A su vez, las RSU se interconectan mediante una red de transporte (\textit{backhaul}) en el Nivel 3, encargada de canalizar el flujo de información agregado hacia el Centro de Gestión de Tráfico (TMC, \textit{Traffic Management Center}) o servidores en la nube ubicados en el Nivel 4; en este último nivel jerárquico se ejecutan los algoritmos de procesamiento centralizado y análisis masivo de datos para la optimización del tráfico y la gestión automatizada de la seguridad vial \cite{arena2019overview}.
VLC | cap1.tex:52 | \subsubsection{Principios fundamentales de los sistemas VLC}
VLC | cap1.tex:53 | Un sistema VLC opera en la banda de la luz visible, por lo general comprendida entre los 400~nm y 750~nm. Como se ilustra en el diagrama de bloques de la Fig. \ref{fig:bloques_vlc}, la arquitectura de la capa física se compone de tres bloques: Transmisor, canal óptico y receptor. VLC utiliza el principio de modulación de intensidad y detección directa (IM/DD)  (\textit{Intensity Modulation / Direct Detection}),esta modulación codifica la información variando la potencia óptica instantánea sin modificar su fase ni su frecuencia. \cite{georlette2020visible}.
IM/DD | cap1.tex:53 | Un sistema VLC opera en la banda de la luz visible, por lo general comprendida entre los 400~nm y 750~nm. Como se ilustra en el diagrama de bloques de la Fig. \ref{fig:bloques_vlc}, la arquitectura de la capa física se compone de tres bloques: Transmisor, canal óptico y receptor. VLC utiliza el principio de modulación de intensidad y detección directa (IM/DD)  (\textit{Intensity Modulation / Direct Detection}),esta modulación codifica la información variando la potencia óptica instantánea sin modificar su fase ni su frecuencia. \cite{georlette2020visible}.
VLC | cap1.tex:58 | \caption{Diagrama de bloques de un sistema de comunicación por luz visible (VLC).}
LED | cap1.tex:62 | El \textbf{bloque transmisor (Tx)} realiza la conversión electro-óptica bajo el principio de modulación de intensidad. En esta etapa, los datos digitales son procesados por un modulador y acoplados mediante un circuito de polarización (\textit{driver}) a un diodo emisor de luz (LED), que funciona como el transductor óptico alterando la potencia óptica instantánea de su flujo luminoso, que para no perder el propósito principal de los dispositivos de iluminación trabaja a velocidades imperceptibles para el ojo humano, manteniendo fijas la fase y la frecuencia de la onda electromagnética \cite{ghassemlooy2019optical}.
LOS | cap1.tex:64 | El \textbf{bloque del canal óptico} es el medio de propagación inalámbrico donde se desplazan los fotones cuya intensidad ha sido modulada. Este bloque determina la atenuación geométrica del enlace y se compone del trayecto directo de línea de vista (LOS, \textit{Line-of-Sight}) y de las reflexiones secundarias en las superficies del entorno (NLOS, \textit{Non-Line-of-Sight}); el comportamiento de propagación multitrayecto se modela matemáticamente mediante la respuesta al impulso del canal para caracterizar la distorsión y la dispersión temporal de la potencia óptica incidente \cite{uysal2016optical}.
FOV | cap1.tex:66 | El \textbf{bloque receptor (Rx)} ejecuta la etapa de detección directa para llevar a cabo la conversión opto-electrónica y recuperar la información. Los fotones incidentes pasan por filtros ópticos y concentradores que delimitan el campo de visión (FOV, \textit{Field of View}), incidiendo directamente sobre un fotodetector (fotodiodo PIN o APD). Este transductor genera una corriente eléctrica proporcional a la potencia óptica capturada, permitiendo que un amplificador de transimpedancia (TIA) para finalmente demodular la señal \cite{elgala2011indoor}.
TIA | cap1.tex:66 | El \textbf{bloque receptor (Rx)} ejecuta la etapa de detección directa para llevar a cabo la conversión opto-electrónica y recuperar la información. Los fotones incidentes pasan por filtros ópticos y concentradores que delimitan el campo de visión (FOV, \textit{Field of View}), incidiendo directamente sobre un fotodetector (fotodiodo PIN o APD). Este transductor genera una corriente eléctrica proporcional a la potencia óptica capturada, permitiendo que un amplificador de transimpedancia (TIA) para finalmente demodular la señal \cite{elgala2011indoor}.
PIN | cap1.tex:66 | El \textbf{bloque receptor (Rx)} ejecuta la etapa de detección directa para llevar a cabo la conversión opto-electrónica y recuperar la información. Los fotones incidentes pasan por filtros ópticos y concentradores que delimitan el campo de visión (FOV, \textit{Field of View}), incidiendo directamente sobre un fotodetector (fotodiodo PIN o APD). Este transductor genera una corriente eléctrica proporcional a la potencia óptica capturada, permitiendo que un amplificador de transimpedancia (TIA) para finalmente demodular la señal \cite{elgala2011indoor}.
APD | cap1.tex:66 | El \textbf{bloque receptor (Rx)} ejecuta la etapa de detección directa para llevar a cabo la conversión opto-electrónica y recuperar la información. Los fotones incidentes pasan por filtros ópticos y concentradores que delimitan el campo de visión (FOV, \textit{Field of View}), incidiendo directamente sobre un fotodetector (fotodiodo PIN o APD). Este transductor genera una corriente eléctrica proporcional a la potencia óptica capturada, permitiendo que un amplificador de transimpedancia (TIA) para finalmente demodular la señal \cite{elgala2011indoor}.
IEEE | cap1.tex:71 | \subsection{ESTÁNDAR IEEE 802.11BB}
IEEE | cap1.tex:73 | El estándar IEEE 802.11bb (\textit{Amendment 6: Light Communications}) \cite{ieee80211bb2023} define las directrices para la integración de las comunicaciones ópticas en entornos inalámbricos, facilitando su aplicación en redes vehiculares. Esta enmienda al estándar base IEEE 802.11 especifica las modificaciones requeridas en las capas física (PHY, \textit{Physical Layer}) y de control de acceso al medio (MAC, \textit{Medium Access Control}) para dar soporte a los enlaces ópticos, garantizando la coexistencia e interoperabilidad con las redes inalámbricas de radiofrecuencia convencionales. Bajo este principio, se viabiliza el uso de los sistemas de iluminación vehicular como puntos de acceso de datos.
PHY | cap1.tex:73 | El estándar IEEE 802.11bb (\textit{Amendment 6: Light Communications}) \cite{ieee80211bb2023} define las directrices para la integración de las comunicaciones ópticas en entornos inalámbricos, facilitando su aplicación en redes vehiculares. Esta enmienda al estándar base IEEE 802.11 especifica las modificaciones requeridas en las capas física (PHY, \textit{Physical Layer}) y de control de acceso al medio (MAC, \textit{Medium Access Control}) para dar soporte a los enlaces ópticos, garantizando la coexistencia e interoperabilidad con las redes inalámbricas de radiofrecuencia convencionales. Bajo este principio, se viabiliza el uso de los sistemas de iluminación vehicular como puntos de acceso de datos.
MAC | cap1.tex:73 | El estándar IEEE 802.11bb (\textit{Amendment 6: Light Communications}) \cite{ieee80211bb2023} define las directrices para la integración de las comunicaciones ópticas en entornos inalámbricos, facilitando su aplicación en redes vehiculares. Esta enmienda al estándar base IEEE 802.11 especifica las modificaciones requeridas en las capas física (PHY, \textit{Physical Layer}) y de control de acceso al medio (MAC, \textit{Medium Access Control}) para dar soporte a los enlaces ópticos, garantizando la coexistencia e interoperabilidad con las redes inalámbricas de radiofrecuencia convencionales. Bajo este principio, se viabiliza el uso de los sistemas de iluminación vehicular como puntos de acceso de datos.
IEEE | cap1.tex:75 | Los protocolos de este estándar se organizan en una estructura jerárquica que separa las funciones lógicas de los procesos dependientes del medio físico. En el nivel superior, la capa MAC gestiona el direccionamiento, la seguridad y el acceso compartido al medio óptico. Inmediatamente debajo, la capa PHY se encarga de la transmisión efectiva de bits sobre el canal. Para maximizar el aprovechamiento del ancho de banda en entornos altamente congestionados, el estándar adopta los mecanismos de alta eficiencia (HE, \textit{High Efficiency}) heredados de la enmienda IEEE 802.11ax, reconfigurándolos bajo la especificación HE-LC (\textit{High Efficiency Light Communications}) para el procesamiento de señales mediante multiplexación por división de frecuencias ortogonales (OFDMA) adaptada a canales ópticos \cite{obeed2019optimize}.
LC | cap1.tex:75 | Los protocolos de este estándar se organizan en una estructura jerárquica que separa las funciones lógicas de los procesos dependientes del medio físico. En el nivel superior, la capa MAC gestiona el direccionamiento, la seguridad y el acceso compartido al medio óptico. Inmediatamente debajo, la capa PHY se encarga de la transmisión efectiva de bits sobre el canal. Para maximizar el aprovechamiento del ancho de banda en entornos altamente congestionados, el estándar adopta los mecanismos de alta eficiencia (HE, \textit{High Efficiency}) heredados de la enmienda IEEE 802.11ax, reconfigurándolos bajo la especificación HE-LC (\textit{High Efficiency Light Communications}) para el procesamiento de señales mediante multiplexación por división de frecuencias ortogonales (OFDMA) adaptada a canales ópticos \cite{obeed2019optimize}.
PHY | cap1.tex:75 | Los protocolos de este estándar se organizan en una estructura jerárquica que separa las funciones lógicas de los procesos dependientes del medio físico. En el nivel superior, la capa MAC gestiona el direccionamiento, la seguridad y el acceso compartido al medio óptico. Inmediatamente debajo, la capa PHY se encarga de la transmisión efectiva de bits sobre el canal. Para maximizar el aprovechamiento del ancho de banda en entornos altamente congestionados, el estándar adopta los mecanismos de alta eficiencia (HE, \textit{High Efficiency}) heredados de la enmienda IEEE 802.11ax, reconfigurándolos bajo la especificación HE-LC (\textit{High Efficiency Light Communications}) para el procesamiento de señales mediante multiplexación por división de frecuencias ortogonales (OFDMA) adaptada a canales ópticos \cite{obeed2019optimize}.
MAC | cap1.tex:75 | Los protocolos de este estándar se organizan en una estructura jerárquica que separa las funciones lógicas de los procesos dependientes del medio físico. En el nivel superior, la capa MAC gestiona el direccionamiento, la seguridad y el acceso compartido al medio óptico. Inmediatamente debajo, la capa PHY se encarga de la transmisión efectiva de bits sobre el canal. Para maximizar el aprovechamiento del ancho de banda en entornos altamente congestionados, el estándar adopta los mecanismos de alta eficiencia (HE, \textit{High Efficiency}) heredados de la enmienda IEEE 802.11ax, reconfigurándolos bajo la especificación HE-LC (\textit{High Efficiency Light Communications}) para el procesamiento de señales mediante multiplexación por división de frecuencias ortogonales (OFDMA) adaptada a canales ópticos \cite{obeed2019optimize}.
HE | cap1.tex:75 | Los protocolos de este estándar se organizan en una estructura jerárquica que separa las funciones lógicas de los procesos dependientes del medio físico. En el nivel superior, la capa MAC gestiona el direccionamiento, la seguridad y el acceso compartido al medio óptico. Inmediatamente debajo, la capa PHY se encarga de la transmisión efectiva de bits sobre el canal. Para maximizar el aprovechamiento del ancho de banda en entornos altamente congestionados, el estándar adopta los mecanismos de alta eficiencia (HE, \textit{High Efficiency}) heredados de la enmienda IEEE 802.11ax, reconfigurándolos bajo la especificación HE-LC (\textit{High Efficiency Light Communications}) para el procesamiento de señales mediante multiplexación por división de frecuencias ortogonales (OFDMA) adaptada a canales ópticos \cite{obeed2019optimize}.
HE-LC | cap1.tex:75 | Los protocolos de este estándar se organizan en una estructura jerárquica que separa las funciones lógicas de los procesos dependientes del medio físico. En el nivel superior, la capa MAC gestiona el direccionamiento, la seguridad y el acceso compartido al medio óptico. Inmediatamente debajo, la capa PHY se encarga de la transmisión efectiva de bits sobre el canal. Para maximizar el aprovechamiento del ancho de banda en entornos altamente congestionados, el estándar adopta los mecanismos de alta eficiencia (HE, \textit{High Efficiency}) heredados de la enmienda IEEE 802.11ax, reconfigurándolos bajo la especificación HE-LC (\textit{High Efficiency Light Communications}) para el procesamiento de señales mediante multiplexación por división de frecuencias ortogonales (OFDMA) adaptada a canales ópticos \cite{obeed2019optimize}.
OFDMA | cap1.tex:75 | Los protocolos de este estándar se organizan en una estructura jerárquica que separa las funciones lógicas de los procesos dependientes del medio físico. En el nivel superior, la capa MAC gestiona el direccionamiento, la seguridad y el acceso compartido al medio óptico. Inmediatamente debajo, la capa PHY se encarga de la transmisión efectiva de bits sobre el canal. Para maximizar el aprovechamiento del ancho de banda en entornos altamente congestionados, el estándar adopta los mecanismos de alta eficiencia (HE, \textit{High Efficiency}) heredados de la enmienda IEEE 802.11ax, reconfigurándolos bajo la especificación HE-LC (\textit{High Efficiency Light Communications}) para el procesamiento de señales mediante multiplexación por división de frecuencias ortogonales (OFDMA) adaptada a canales ópticos \cite{obeed2019optimize}.
V2I | cap1.tex:77 | Esta base normativa permite que el sistema soporte diversas tasas de transferencia y niveles de robustez, adaptándose de forma dinámica a las condiciones cambiantes del canal vehicular V2I mediante el uso de esquemas de modulación adaptativos.
IEEE | cap1.tex:80 | El estándar IEEE 802.11bb permite la coexistencia de diferentes perfiles en la capa física, asegurando que los dispositivos establezcan enlaces ópticos de acuerdo con sus capacidades de hardware. Estos niveles se segmentan en capacidades de rendimiento heredadas (\textit{Legacy Non-HT}) y capacidades de alta eficiencia (HE, \textit{High Efficiency}). Mientras que los modos heredados se limitan a garantizar la compatibilidad operativa básica mediante transmisiones de portadora única o esquemas OFDM convencionales, el modo HE define perfiles optimizados para canales de 20~MHz mediante la reconfiguración de la subcapa física \cite{ieee80211bb2023}.
OFDM | cap1.tex:80 | El estándar IEEE 802.11bb permite la coexistencia de diferentes perfiles en la capa física, asegurando que los dispositivos establezcan enlaces ópticos de acuerdo con sus capacidades de hardware. Estos niveles se segmentan en capacidades de rendimiento heredadas (\textit{Legacy Non-HT}) y capacidades de alta eficiencia (HE, \textit{High Efficiency}). Mientras que los modos heredados se limitan a garantizar la compatibilidad operativa básica mediante transmisiones de portadora única o esquemas OFDM convencionales, el modo HE define perfiles optimizados para canales de 20~MHz mediante la reconfiguración de la subcapa física \cite{ieee80211bb2023}.
HE | cap1.tex:80 | El estándar IEEE 802.11bb permite la coexistencia de diferentes perfiles en la capa física, asegurando que los dispositivos establezcan enlaces ópticos de acuerdo con sus capacidades de hardware. Estos niveles se segmentan en capacidades de rendimiento heredadas (\textit{Legacy Non-HT}) y capacidades de alta eficiencia (HE, \textit{High Efficiency}). Mientras que los modos heredados se limitan a garantizar la compatibilidad operativa básica mediante transmisiones de portadora única o esquemas OFDM convencionales, el modo HE define perfiles optimizados para canales de 20~MHz mediante la reconfiguración de la subcapa física \cite{ieee80211bb2023}.
V2I | cap1.tex:82 | HE implementa una reducción a la cuarta parte en el espaciamiento entre subportadoras ortogonales ($\Delta f = 78.125$~kHz), lo que resulta en una duración del símbolo OFDM útil cuatro veces mayor ($12.8~\mu$s) en comparación con las arquitecturas previas \cite{ieee80211bb2023}. Desde la perspectiva del canal físico, esta ampliación temporal del símbolo, combinada con la inserción de intervalos de guarda extendidos, proporciona inmunidad estricta frente a la interferencia entre símbolos (ISI) inducida por la dispersión por retraso multitrayecto (\textit{multipath delay spread}) característica del asfalto y el entorno urbano, mitigando el desvanecimiento selectivo en frecuencia provocado por la alta movilidad V2I \cite{luo2017vlc}.
OFDM | cap1.tex:82 | HE implementa una reducción a la cuarta parte en el espaciamiento entre subportadoras ortogonales ($\Delta f = 78.125$~kHz), lo que resulta en una duración del símbolo OFDM útil cuatro veces mayor ($12.8~\mu$s) en comparación con las arquitecturas previas \cite{ieee80211bb2023}. Desde la perspectiva del canal físico, esta ampliación temporal del símbolo, combinada con la inserción de intervalos de guarda extendidos, proporciona inmunidad estricta frente a la interferencia entre símbolos (ISI) inducida por la dispersión por retraso multitrayecto (\textit{multipath delay spread}) característica del asfalto y el entorno urbano, mitigando el desvanecimiento selectivo en frecuencia provocado por la alta movilidad V2I \cite{luo2017vlc}.
HE | cap1.tex:82 | HE implementa una reducción a la cuarta parte en el espaciamiento entre subportadoras ortogonales ($\Delta f = 78.125$~kHz), lo que resulta en una duración del símbolo OFDM útil cuatro veces mayor ($12.8~\mu$s) en comparación con las arquitecturas previas \cite{ieee80211bb2023}. Desde la perspectiva del canal físico, esta ampliación temporal del símbolo, combinada con la inserción de intervalos de guarda extendidos, proporciona inmunidad estricta frente a la interferencia entre símbolos (ISI) inducida por la dispersión por retraso multitrayecto (\textit{multipath delay spread}) característica del asfalto y el entorno urbano, mitigando el desvanecimiento selectivo en frecuencia provocado por la alta movilidad V2I \cite{luo2017vlc}.
OFDM | cap1.tex:85 | La flexibilidad del modo HE introduce la multiplexación por división de frecuencias ortogonales para acceso múltiple (OFDMA). A diferencia del esquema OFDM tradicional, donde un solo vehículo monopoliza la totalidad del canal de 20~MHz durante un intervalo de tiempo, OFDMA permite a la Unidad en la Vía (RSU) subdividir dicho canal en múltiples Unidades de Recurso (RU, \textit{Resource Units}) compuestas por grupos específicos de subportadoras. Esta granularidad espectral permite la transmisión simultánea y paralela hacia múltiples Unidades a Bordo (OBU) vehiculares, optimizando la eficiencia espectral global, reduciendo la latencia de contención en el medio óptico y eliminando las colisiones en escenarios de alta densidad de tráfico \cite{feukeu2023enhancing}.
OBU | cap1.tex:85 | La flexibilidad del modo HE introduce la multiplexación por división de frecuencias ortogonales para acceso múltiple (OFDMA). A diferencia del esquema OFDM tradicional, donde un solo vehículo monopoliza la totalidad del canal de 20~MHz durante un intervalo de tiempo, OFDMA permite a la Unidad en la Vía (RSU) subdividir dicho canal en múltiples Unidades de Recurso (RU, \textit{Resource Units}) compuestas por grupos específicos de subportadoras. Esta granularidad espectral permite la transmisión simultánea y paralela hacia múltiples Unidades a Bordo (OBU) vehiculares, optimizando la eficiencia espectral global, reduciendo la latencia de contención en el medio óptico y eliminando las colisiones en escenarios de alta densidad de tráfico \cite{feukeu2023enhancing}.
RSU | cap1.tex:85 | La flexibilidad del modo HE introduce la multiplexación por división de frecuencias ortogonales para acceso múltiple (OFDMA). A diferencia del esquema OFDM tradicional, donde un solo vehículo monopoliza la totalidad del canal de 20~MHz durante un intervalo de tiempo, OFDMA permite a la Unidad en la Vía (RSU) subdividir dicho canal en múltiples Unidades de Recurso (RU, \textit{Resource Units}) compuestas por grupos específicos de subportadoras. Esta granularidad espectral permite la transmisión simultánea y paralela hacia múltiples Unidades a Bordo (OBU) vehiculares, optimizando la eficiencia espectral global, reduciendo la latencia de contención en el medio óptico y eliminando las colisiones en escenarios de alta densidad de tráfico \cite{feukeu2023enhancing}.
HE | cap1.tex:85 | La flexibilidad del modo HE introduce la multiplexación por división de frecuencias ortogonales para acceso múltiple (OFDMA). A diferencia del esquema OFDM tradicional, donde un solo vehículo monopoliza la totalidad del canal de 20~MHz durante un intervalo de tiempo, OFDMA permite a la Unidad en la Vía (RSU) subdividir dicho canal en múltiples Unidades de Recurso (RU, \textit{Resource Units}) compuestas por grupos específicos de subportadoras. Esta granularidad espectral permite la transmisión simultánea y paralela hacia múltiples Unidades a Bordo (OBU) vehiculares, optimizando la eficiencia espectral global, reduciendo la latencia de contención en el medio óptico y eliminando las colisiones en escenarios de alta densidad de tráfico \cite{feukeu2023enhancing}.
OFDMA | cap1.tex:85 | La flexibilidad del modo HE introduce la multiplexación por división de frecuencias ortogonales para acceso múltiple (OFDMA). A diferencia del esquema OFDM tradicional, donde un solo vehículo monopoliza la totalidad del canal de 20~MHz durante un intervalo de tiempo, OFDMA permite a la Unidad en la Vía (RSU) subdividir dicho canal en múltiples Unidades de Recurso (RU, \textit{Resource Units}) compuestas por grupos específicos de subportadoras. Esta granularidad espectral permite la transmisión simultánea y paralela hacia múltiples Unidades a Bordo (OBU) vehiculares, optimizando la eficiencia espectral global, reduciendo la latencia de contención en el medio óptico y eliminando las colisiones en escenarios de alta densidad de tráfico \cite{feukeu2023enhancing}.
MAC | cap1.tex:87 | \subsubsection{Arquitectura de la capa de control de acceso al medio (MAC)}
V2I | cap1.tex:88 | La capa MAC en el estándar IEEE 802.11bb es la responsable de organizar los datos del usuario en estructuras lógicas, gestionar el direccionamiento y coordinar el acceso compartido al medio óptico inalámbrico. La unidad fundamental de procesamiento en este nivel es la Unidad de Datos de Protocolo MAC (MPDU, \textit{MAC Protocol Data Unit}). Esta estructura encapsula la carga útil proveniente de las aplicaciones vehiculares y añade un encabezado de control indispensable para garantizar que el mensaje sea direccionado correctamente y se transmita libre de errores dentro del entorno V2I. Las secciones principales que componen esta trama se detallan en la Tabla \ref{tab:mpdu}.
IEEE | cap1.tex:88 | La capa MAC en el estándar IEEE 802.11bb es la responsable de organizar los datos del usuario en estructuras lógicas, gestionar el direccionamiento y coordinar el acceso compartido al medio óptico inalámbrico. La unidad fundamental de procesamiento en este nivel es la Unidad de Datos de Protocolo MAC (MPDU, \textit{MAC Protocol Data Unit}). Esta estructura encapsula la carga útil proveniente de las aplicaciones vehiculares y añade un encabezado de control indispensable para garantizar que el mensaje sea direccionado correctamente y se transmita libre de errores dentro del entorno V2I. Las secciones principales que componen esta trama se detallan en la Tabla \ref{tab:mpdu}.
MAC | cap1.tex:88 | La capa MAC en el estándar IEEE 802.11bb es la responsable de organizar los datos del usuario en estructuras lógicas, gestionar el direccionamiento y coordinar el acceso compartido al medio óptico inalámbrico. La unidad fundamental de procesamiento en este nivel es la Unidad de Datos de Protocolo MAC (MPDU, \textit{MAC Protocol Data Unit}). Esta estructura encapsula la carga útil proveniente de las aplicaciones vehiculares y añade un encabezado de control indispensable para garantizar que el mensaje sea direccionado correctamente y se transmita libre de errores dentro del entorno V2I. Las secciones principales que componen esta trama se detallan en la Tabla \ref{tab:mpdu}.
MPDU | cap1.tex:88 | La capa MAC en el estándar IEEE 802.11bb es la responsable de organizar los datos del usuario en estructuras lógicas, gestionar el direccionamiento y coordinar el acceso compartido al medio óptico inalámbrico. La unidad fundamental de procesamiento en este nivel es la Unidad de Datos de Protocolo MAC (MPDU, \textit{MAC Protocol Data Unit}). Esta estructura encapsula la carga útil proveniente de las aplicaciones vehiculares y añade un encabezado de control indispensable para garantizar que el mensaje sea direccionado correctamente y se transmita libre de errores dentro del entorno V2I. Las secciones principales que componen esta trama se detallan en la Tabla \ref{tab:mpdu}.
IEEE | cap1.tex:92 | \caption{Componentes de la Trama MPDU según el Estándar IEEE 802.11.}
MPDU | cap1.tex:92 | \caption{Componentes de la Trama MPDU según el Estándar IEEE 802.11.}
MPDU | cap1.tex:96 | \textbf{Parte de la MPDU} & \textbf{Descripción y Funciones} \\ \hline
MAC | cap1.tex:97 | Encabezado MAC & Contiene el control de trama, duración, direcciones de destino/origen y control de secuencia. \\ \hline
